CCD,PDB,INF_WC,INF_all,TP_WC,FP_WC,FN_WC,TP_all,FP_all,FN_all,note,af3_path,exp_path
DDG,2AU0,0.8891,0.9139,20,3,2,69,6,7,,../MODNAP_AF3_models/DDG/2AU0/af_output/ddg_2au0/ddg_2au0_model.cif,../MODNAP/DDG/2AU0/DDG_2AU0.pdb
DDG,3KHL,0.9583,0.9002,23,1,1,81,11,7,,../MODNAP_AF3_models/DDG/3KHL/af_output/ddg_3khl/ddg_3khl_model.cif,../MODNAP/DDG/3KHL/DDG_3KHL.pdb
DDG,3KHR,0.9574,0.9162,22,2,0,82,8,7,,../MODNAP_AF3_models/DDG/3KHR/af_output/ddg_3khr/ddg_3khr_model.cif,../MODNAP/DDG/3KHR/DDG_3KHR.pdb
DDG,3RH4,0.8754,0.8883,28,3,5,75,6,13,,../MODNAP_AF3_models/DDG/3RH4/af_output/ddg_3rh4/ddg_3rh4_model.cif,../MODNAP/DDG/3RH4/DDG_3RH4.pdb
DDG,3RH5,0.9091,0.9257,30,3,3,81,6,7,,../MODNAP_AF3_models/DDG/3RH5/af_output/ddg_3rh5/ddg_3rh5_model.cif,../MODNAP/DDG/3RH5/DDG_3RH5.pdb
DDG,3RH6,0.9091,0.9205,30,3,3,81,6,8,,../MODNAP_AF3_models/DDG/3RH6/af_output/ddg_3rh6/ddg_3rh6_model.cif,../MODNAP/DDG/3RH6/DDG_3RH6.pdb
DDG,5WM1,0.8408,0.8952,25,1,9,71,3,14,,../MODNAP_AF3_models/DDG/5WM1/af_output/ddg_5wm1/ddg_5wm1_model.cif,../MODNAP/DDG/5WM1/DDG_5WM1.pdb
DDG,5WM8,0.9199,0.9448,22,4,0,68,6,2,,../MODNAP_AF3_models/DDG/5WM8/af_output/ddg_5wm8/ddg_5wm8_model.cif,../MODNAP/DDG/5WM8/DDG_5WM8.pdb
DDG,5WMB,0.8864,0.9323,22,0,6,68,2,8,,../MODNAP_AF3_models/DDG/5WMB/af_output/ddg_5wmb/ddg_5wmb_model.cif,../MODNAP/DDG/5WMB/DDG_5WMB.pdb
DDG,9D4S,0.1054,0.1669,1,5,14,5,18,34,,../MODNAP_AF3_models/DDG/9D4S/af_output/ddg_9d4s/ddg_9d4s_model.cif,../MODNAP/DDG/9D4S/DDG_9D4S.pdb
DDN,7UXD,0.0,0.7303,0,0,1,4,1,2,,../MODNAP_AF3_models/DDN/7UXD/af_output/ddn_7uxd/ddn_7uxd_model.cif,../MODNAP/DDN/7UXD/DDN_7UXD.pdb
DOC,1BPY,0.9682,0.9482,30,0,2,81,1,8,,../MODNAP_AF3_models/DOC/1BPY/af_output/doc_1bpy/doc_1bpy_model.cif,../MODNAP/DOC/1BPY/DOC_1BPY.pdb
DOC,1T3N,0.8697,0.8534,30,4,5,64,12,10,,../MODNAP_AF3_models/DOC/1T3N/af_output/doc_1t3n/doc_1t3n_model.cif,../MODNAP/DOC/1T3N/DOC_1T3N.pdb
DOC,2AGP,0.7645,0.7778,30,5,14,66,9,30,,../MODNAP_AF3_models/DOC/2AGP/af_output/doc_2agp/doc_2agp_model.cif,../MODNAP/DOC/2AGP/DOC_2AGP.pdb
DOC,2AGQ,0.9339,0.9443,28,1,3,75,1,8,,../MODNAP_AF3_models/DOC/2AGQ/af_output/doc_2agq/doc_2agq_model.cif,../MODNAP/DOC/2AGQ/DOC_2AGQ.pdb
DOC,2FMP,0.9682,0.9708,30,0,2,82,0,5,,../MODNAP_AF3_models/DOC/2FMP/af_output/doc_2fmp/doc_2fmp_model.cif,../MODNAP/DOC/2FMP/DOC_2FMP.pdb
DOC,2ISO,0.8764,0.9101,24,1,6,74,2,13,,../MODNAP_AF3_models/DOC/2ISO/af_output/doc_2iso/doc_2iso_model.cif,../MODNAP/DOC/2ISO/DOC_2ISO.pdb
DOC,2ISP,0.8764,0.9101,24,1,6,74,2,13,,../MODNAP_AF3_models/DOC/2ISP/af_output/doc_2isp/doc_2isp_model.cif,../MODNAP/DOC/2ISP/DOC_2ISP.pdb
DOC,2JEF,1.0,0.988,38,0,0,82,2,0,,../MODNAP_AF3_models/DOC/2JEF/af_output/doc_2jef/doc_2jef_model.cif,../MODNAP/DOC/2JEF/DOC_2JEF.pdb
DOC,2JEG,0.8458,0.8294,30,4,7,65,9,18,,../MODNAP_AF3_models/DOC/2JEG/af_output/doc_2jeg/doc_2jeg_model.cif,../MODNAP/DOC/2JEG/DOC_2JEG.pdb
DOC,2PXI,0.8764,0.9049,24,1,6,74,2,14,,../MODNAP_AF3_models/DOC/2PXI/af_output/doc_2pxi/doc_2pxi_model.cif,../MODNAP/DOC/2PXI/DOC_2PXI.pdb
DOC,3JPN,0.8764,0.9129,24,1,6,76,1,14,,../MODNAP_AF3_models/DOC/3JPN/af_output/doc_3jpn/doc_3jpn_model.cif,../MODNAP/DOC/3JPN/DOC_3JPN.pdb
DOC,3JPO,0.8764,0.9018,24,1,6,75,1,16,,../MODNAP_AF3_models/DOC/3JPO/af_output/doc_3jpo/doc_3jpo_model.cif,../MODNAP/DOC/3JPO/DOC_3JPO.pdb
DOC,3JPP,0.8764,0.9109,24,1,6,74,1,14,,../MODNAP_AF3_models/DOC/3JPP/af_output/doc_3jpp/doc_3jpp_model.cif,../MODNAP/DOC/3JPP/DOC_3JPP.pdb
DOC,3JPQ,0.8764,0.9119,24,1,6,75,1,14,,../MODNAP_AF3_models/DOC/3JPQ/af_output/doc_3jpq/doc_3jpq_model.cif,../MODNAP/DOC/3JPQ/DOC_3JPQ.pdb
DOC,3JPR,0.8764,0.9049,24,1,6,74,2,14,,../MODNAP_AF3_models/DOC/3JPR/af_output/doc_3jpr/doc_3jpr_model.cif,../MODNAP/DOC/3JPR/DOC_3JPR.pdb
DOC,3JPS,0.8621,0.9068,24,1,7,75,1,15,,../MODNAP_AF3_models/DOC/3JPS/af_output/doc_3jps/doc_3jps_model.cif,../MODNAP/DOC/3JPS/DOC_3JPS.pdb
DOC,3JPT,0.8764,0.9049,24,1,6,74,2,14,,../MODNAP_AF3_models/DOC/3JPT/af_output/doc_3jpt/doc_3jpt_model.cif,../MODNAP/DOC/3JPT/DOC_3JPT.pdb
DOC,3KHH,0.0,0.0701,0,23,123,12,70,345,,../MODNAP_AF3_models/DOC/3KHH/af_output/doc_3khh/doc_3khh_model.cif,../MODNAP/DOC/3KHH/DOC_3KHH.pdb
DOC,3MBY,0.8764,0.8876,24,1,6,73,3,16,,../MODNAP_AF3_models/DOC/3MBY/af_output/doc_3mby/doc_3mby_model.cif,../MODNAP/DOC/3MBY/DOC_3MBY.pdb
DOC,4DO9,0.8621,0.9101,24,1,7,74,2,13,,../MODNAP_AF3_models/DOC/4DO9/af_output/doc_4do9/doc_4do9_model.cif,../MODNAP/DOC/4DO9/DOC_4DO9.pdb
DOC,4DOA,0.8764,0.9049,24,1,6,74,2,14,,../MODNAP_AF3_models/DOC/4DOA/af_output/doc_4doa/doc_4doa_model.cif,../MODNAP/DOC/4DOA/DOC_4DOA.pdb
DOC,4DOB,0.8764,0.8978,24,1,6,73,3,14,,../MODNAP_AF3_models/DOC/4DOB/af_output/doc_4dob/doc_4dob_model.cif,../MODNAP/DOC/4DOB/DOC_4DOB.pdb
DOC,4DOC,0.8764,0.9068,24,1,6,75,1,15,,../MODNAP_AF3_models/DOC/4DOC/af_output/doc_4doc/doc_4doc_model.cif,../MODNAP/DOC/4DOC/DOC_4DOC.pdb
DOC,4IRK,0.8665,0.8594,29,3,6,76,9,16,,../MODNAP_AF3_models/DOC/4IRK/af_output/doc_4irk/doc_4irk_model.cif,../MODNAP/DOC/4IRK/DOC_4IRK.pdb
DOC,4K4Y,0.6372,0.6719,18,3,20,45,20,24,,../MODNAP_AF3_models/DOC/4K4Y/af_output/doc_4k4y/doc_4k4y_model.cif,../MODNAP/DOC/4K4Y/DOC_4K4Y.pdb
DOC,4QWB,0.9063,0.8934,23,0,5,65,2,14,,../MODNAP_AF3_models/DOC/4QWB/af_output/doc_4qwb/doc_4qwb_model.cif,../MODNAP/DOC/4QWB/DOC_4QWB.pdb
DOC,4QWC,0.9266,0.9345,25,1,3,71,3,7,,../MODNAP_AF3_models/DOC/4QWC/af_output/doc_4qwc/doc_4qwc_model.cif,../MODNAP/DOC/4QWC/DOC_4QWC.pdb
DOC,4RT2,0.9661,0.954,28,0,2,81,0,8,,../MODNAP_AF3_models/DOC/4RT2/af_output/doc_4rt2/doc_4rt2_model.cif,../MODNAP/DOC/4RT2/DOC_4RT2.pdb
DOC,4RT3,0.9661,0.9594,28,0,2,81,0,7,,../MODNAP_AF3_models/DOC/4RT3/af_output/doc_4rt3/doc_4rt3_model.cif,../MODNAP/DOC/4RT3/DOC_4RT3.pdb
DOC,4XA5,0.7391,0.8776,17,6,6,43,6,6,,../MODNAP_AF3_models/DOC/4XA5/af_output/doc_4xa5/doc_4xa5_model.cif,../MODNAP/DOC/4XA5/DOC_4XA5.pdb
DOC,6CR3,0.9682,0.9653,30,0,2,82,0,6,,../MODNAP_AF3_models/DOC/6CR3/af_output/doc_6cr3/doc_6cr3_model.cif,../MODNAP/DOC/6CR3/DOC_6CR3.pdb
DOC,6CR4,0.952,0.9594,29,0,3,81,0,7,,../MODNAP_AF3_models/DOC/6CR4/af_output/doc_6cr4/doc_6cr4_model.cif,../MODNAP/DOC/6CR4/DOC_6CR4.pdb
DOC,6CR5,0.9535,0.9545,30,0,3,82,0,8,,../MODNAP_AF3_models/DOC/6CR5/af_output/doc_6cr5/doc_6cr5_model.cif,../MODNAP/DOC/6CR5/DOC_6CR5.pdb
DOC,6CR6,0.9509,0.93,29,1,2,79,3,9,,../MODNAP_AF3_models/DOC/6CR6/af_output/doc_6cr6/doc_6cr6_model.cif,../MODNAP/DOC/6CR6/DOC_6CR6.pdb
DOC,6CR7,0.936,0.9326,29,1,3,81,1,11,,../MODNAP_AF3_models/DOC/6CR7/af_output/doc_6cr7/doc_6cr7_model.cif,../MODNAP/DOC/6CR7/DOC_6CR7.pdb
DOC,6CR8,0.936,0.9472,29,1,3,80,2,7,,../MODNAP_AF3_models/DOC/6CR8/af_output/doc_6cr8/doc_6cr8_model.cif,../MODNAP/DOC/6CR8/DOC_6CR8.pdb
DOC,6CR9,0.9535,0.959,30,0,3,81,1,6,,../MODNAP_AF3_models/DOC/6CR9/af_output/doc_6cr9/doc_6cr9_model.cif,../MODNAP/DOC/6CR9/DOC_6CR9.pdb
DOC,6CTI,0.9504,0.953,28,0,3,80,1,7,,../MODNAP_AF3_models/DOC/6CTI/af_output/doc_6cti/doc_6cti_model.cif,../MODNAP/DOC/6CTI/DOC_6CTI.pdb
DOC,6CTJ,0.9504,0.9102,28,0,3,79,2,14,,../MODNAP_AF3_models/DOC/6CTJ/af_output/doc_6ctj/doc_6ctj_model.cif,../MODNAP/DOC/6CTJ/DOC_6CTJ.pdb
DOC,6CTK,0.9504,0.9383,28,0,3,81,0,11,,../MODNAP_AF3_models/DOC/6CTK/af_output/doc_6ctk/doc_6ctk_model.cif,../MODNAP/DOC/6CTK/DOC_6CTK.pdb
DOC,6CTL,0.9661,0.9594,28,0,2,81,0,7,,../MODNAP_AF3_models/DOC/6CTL/af_output/doc_6ctl/doc_6ctl_model.cif,../MODNAP/DOC/6CTL/DOC_6CTL.pdb
DOC,6CTM,0.9504,0.9046,28,0,3,79,3,14,,../MODNAP_AF3_models/DOC/6CTM/af_output/doc_6ctm/doc_6ctm_model.cif,../MODNAP/DOC/6CTM/DOC_6CTM.pdb
DOC,6CTN,0.9661,0.9585,28,0,2,80,1,6,,../MODNAP_AF3_models/DOC/6CTN/af_output/doc_6ctn/doc_6ctn_model.cif,../MODNAP/DOC/6CTN/DOC_6CTN.pdb
DOC,6CTO,0.9661,0.9594,28,0,2,81,0,7,,../MODNAP_AF3_models/DOC/6CTO/af_output/doc_6cto/doc_6cto_model.cif,../MODNAP/DOC/6CTO/DOC_6CTO.pdb
DOC,6CTP,0.9504,0.9487,28,0,3,81,0,9,,../MODNAP_AF3_models/DOC/6CTP/af_output/doc_6ctp/doc_6ctp_model.cif,../MODNAP/DOC/6CTP/DOC_6CTP.pdb
DOC,6G2Q,1.0,0.9389,30,0,0,84,3,8,,../MODNAP_AF3_models/DOC/6G2Q/af_output/doc_6g2q/doc_6g2q_model.cif,../MODNAP/DOC/6G2Q/DOC_6G2Q.pdb
DOC,6NKR,0.9135,0.9261,26,1,4,80,2,11,,../MODNAP_AF3_models/DOC/6NKR/af_output/doc_6nkr/doc_6nkr_model.cif,../MODNAP/DOC/6NKR/DOC_6NKR.pdb
DOC,6NKS,0.8621,0.8948,24,1,7,74,2,16,,../MODNAP_AF3_models/DOC/6NKS/af_output/doc_6nks/doc_6nks_model.cif,../MODNAP/DOC/6NKS/DOC_6NKS.pdb
DOC,6UOL,0.8764,0.9083,24,1,6,73,3,12,,../MODNAP_AF3_models/DOC/6UOL/af_output/doc_6uol/doc_6uol_model.cif,../MODNAP/DOC/6UOL/DOC_6UOL.pdb
FHU,1K8W,1.0,1.0,21,0,0,37,0,0,,../MODNAP_AF3_models/FHU/1K8W/af_output/fhu_1k8w/fhu_1k8w_model.cif,../MODNAP/FHU/1K8W/FHU_1K8W.pdb
FHU,3DH3,0.977,0.9214,21,0,1,41,4,3,,../MODNAP_AF3_models/FHU/3DH3/af_output/fhu_3dh3/fhu_3dh3_model.cif,../MODNAP/FHU/3DH3/FHU_3DH3.pdb
FHU,3HJW,0.9436,0.9518,75,6,3,158,9,7,,../MODNAP_AF3_models/FHU/3HJW/af_output/fhu_3hjw/fhu_3hjw_model.cif,../MODNAP/FHU/3HJW/FHU_3HJW.pdb
FMU,2BH2,1.0,0.9526,22,0,0,49,0,5,,../MODNAP_AF3_models/FMU/2BH2/af_output/fmu_2bh2/fmu_2bh2_model.cif,../MODNAP/FMU/2BH2/FMU_2BH2.pdb
G31,1D26,1.0,0.9325,12,0,0,20,0,3,,../MODNAP_AF3_models/G31/1D26/af_output/g31_1d26/g31_1d26_model.cif,../MODNAP/G31/1D26/G31_1D26.pdb
G36,128D,0.9608,0.9143,24,0,2,64,6,6,,../MODNAP_AF3_models/G36/128D/af_output/g36_128d/g36_128d_model.cif,../MODNAP/G36/128D/G36_128D.pdb
G36,130D,0.9789,0.9345,23,1,0,64,6,3,,../MODNAP_AF3_models/G36/130D/af_output/g36_130d/g36_130d_model.cif,../MODNAP/G36/130D/G36_130D.pdb
G36,144D,0.9608,0.9114,24,0,2,66,3,10,,../MODNAP_AF3_models/G36/144D/af_output/g36_144d/g36_144d_model.cif,../MODNAP/G36/144D/G36_144D.pdb
G36,1D85,0.9428,0.9338,24,0,3,69,1,9,,../MODNAP_AF3_models/G36/1D85/af_output/g36_1d85/g36_1d85_model.cif,../MODNAP/G36/1D85/G36_1D85.pdb
G46,354D,0.8859,0.9703,19,4,1,49,1,2,,../MODNAP_AF3_models/G46/354D/af_output/g46_354d/g46_354d_model.cif,../MODNAP/G46/354D/G46_354D.pdb
G46,7JJD,0.978,0.9836,22,0,1,60,1,1,,../MODNAP_AF3_models/G46/7JJD/af_output/g46_7jjd/g46_7jjd_model.cif,../MODNAP/G46/7JJD/G46_7JJD.pdb
G46,7U87,0.9759,0.9706,20,0,1,33,1,1,,../MODNAP_AF3_models/G46/7U87/af_output/g46_7u87/g46_7u87_model.cif,../MODNAP/G46/7U87/G46_7U87.pdb
G46,7U88,0.9759,0.9566,20,0,1,33,1,2,,../MODNAP_AF3_models/G46/7U88/af_output/g46_7u88/g46_7u88_model.cif,../MODNAP/G46/7U88/G46_7U88.pdb
G46,7U89,0.8704,0.8801,20,2,4,33,4,5,,../MODNAP_AF3_models/G46/7U89/af_output/g46_7u89/g46_7u89_model.cif,../MODNAP/G46/7U89/G46_7U89.pdb
G46,7U8A,0.8528,0.8578,20,2,5,33,4,7,,../MODNAP_AF3_models/G46/7U8A/af_output/g46_7u8a/g46_7u8a_model.cif,../MODNAP/G46/7U8A/G46_7U8A.pdb
G46,7U8B,0.9798,0.9415,24,0,1,39,0,5,,../MODNAP_AF3_models/G46/7U8B/af_output/g46_7u8b/g46_7u8b_model.cif,../MODNAP/G46/7U8B/G46_7U8B.pdb
G46,8DZK,,,,,,,,,alignment too short,../MODNAP_AF3_models/G46/8DZK/af_output/g46_8dzk/g46_8dzk_model.cif,../MODNAP/G46/8DZK/G46_8DZK.pdb
G46,8VAW,0.8528,0.8578,20,2,5,33,4,7,,../MODNAP_AF3_models/G46/8VAW/af_output/g46_8vaw/g46_8vaw_model.cif,../MODNAP/G46/8VAW/G46_8VAW.pdb
G47,1CW9,0.9545,0.9831,21,1,1,58,1,1,,../MODNAP_AF3_models/G47/1CW9/af_output/g47_1cw9/g47_1cw9_model.cif,../MODNAP/G47/1CW9/G47_1CW9.pdb
G49,1D33,1.0,1.0,10,0,0,22,0,0,,../MODNAP_AF3_models/G49/1D33/af_output/g49_1d33/g49_1d33_model.cif,../MODNAP/G49/1D33/G49_1D33.pdb
G49,1QDA,1.0,1.0,10,0,0,23,0,0,,../MODNAP_AF3_models/G49/1QDA/af_output/g49_1qda/g49_1qda_model.cif,../MODNAP/G49/1QDA/G49_1QDA.pdb
G49,277D,1.0,0.978,10,0,0,22,0,1,,../MODNAP_AF3_models/G49/277D/af_output/g49_277d/g49_277d_model.cif,../MODNAP/G49/277D/G49_277D.pdb
G49,278D,1.0,0.9759,12,0,0,20,1,0,,../MODNAP_AF3_models/G49/278D/af_output/g49_278d/g49_278d_model.cif,../MODNAP/G49/278D/G49_278D.pdb
G49,381D,0.9574,0.9798,11,0,1,24,0,1,,../MODNAP_AF3_models/G49/381D/af_output/g49_381d/g49_381d_model.cif,../MODNAP/G49/381D/G49_381D.pdb
G49,427D,0.8944,0.9325,8,2,0,20,3,0,,../MODNAP_AF3_models/G49/427D/af_output/g49_427d/g49_427d_model.cif,../MODNAP/G49/427D/G49_427D.pdb
GMS,1VRO,0.8367,0.8767,7,3,0,14,3,1,,../MODNAP_AF3_models/GMS/1VRO/af_output/gms_1vro/gms_1vro_model.cif,../MODNAP/GMS/1VRO/GMS_1VRO.pdb
GMU,1R3G,1.0,0.9286,8,0,0,26,2,2,,../MODNAP_AF3_models/GMU/1R3G/af_output/gmu_1r3g/gmu_1r3g_model.cif,../MODNAP/GMU/1R3G/GMU_1R3G.pdb
GS,5ZMN,0.9566,0.9545,33,2,1,52,4,1,,../MODNAP_AF3_models/GS/5ZMN/af_output/gs_5zmn/gs_5zmn_model.cif,../MODNAP/GS/5ZMN/GS_5ZMN.pdb
GS,5ZMO,1.0,0.9655,18,0,0,28,1,1,,../MODNAP_AF3_models/GS/5ZMO/af_output/gs_5zmo/gs_5zmo_model.cif,../MODNAP/GS/5ZMO/GS_5ZMO.pdb
H2U,1C0A,0.9637,0.9286,79,1,5,156,10,14,,../MODNAP_AF3_models/H2U/1C0A/af_output/h2u_1c0a/h2u_1c0a_model.cif,../MODNAP/H2U/1C0A/H2U_1C0A.pdb
H2U,1EFW,0.9422,0.9278,72,1,8,151,3,21,,../MODNAP_AF3_models/H2U/1EFW/af_output/h2u_1efw/h2u_1efw_model.cif,../MODNAP/H2U/1EFW/H2U_1EFW.pdb
H2U,1F7V,0.9195,0.8872,57,6,4,114,15,14,,../MODNAP_AF3_models/H2U/1F7V/af_output/h2u_1f7v/h2u_1f7v_model.cif,../MODNAP/H2U/1F7V/H2U_1F7V.pdb
H2U,1QF6,0.975,0.9465,77,4,0,168,10,9,,../MODNAP_AF3_models/H2U/1QF6/af_output/h2u_1qf6/h2u_1qf6_model.cif,../MODNAP/H2U/1QF6/H2U_1QF6.pdb
H2U,1VTQ,0.923,0.9223,77,3,10,157,4,23,,../MODNAP_AF3_models/H2U/1VTQ/af_output/h2u_1vtq/h2u_1vtq_model.cif,../MODNAP/H2U/1VTQ/H2U_1VTQ.pdb
H2U,1YFG,0.9434,0.8984,58,2,5,128,12,17,,../MODNAP_AF3_models/H2U/1YFG/af_output/h2u_1yfg/h2u_1yfg_model.cif,../MODNAP/H2U/1YFG/H2U_1YFG.pdb
H2U,2FMT,0.9059,0.89,71,12,3,160,29,11,,../MODNAP_AF3_models/H2U/2FMT/af_output/h2u_2fmt/h2u_2fmt_model.cif,../MODNAP/H2U/2FMT/H2U_2FMT.pdb
H2U,2TRA,0.9308,0.9452,80,3,9,163,5,14,,../MODNAP_AF3_models/H2U/2TRA/af_output/h2u_2tra/h2u_2tra_model.cif,../MODNAP/H2U/2TRA/H2U_2TRA.pdb
H2U,3B0U,0.0,0.0,0,0,0,0,0,0,,../MODNAP_AF3_models/H2U/3B0U/af_output/h2u_3b0u/h2u_3b0u_model.cif,../MODNAP/H2U/3B0U/H2U_3B0U.pdb
H2U,3CW5,0.9159,0.9265,76,9,5,170,15,12,,../MODNAP_AF3_models/H2U/3CW5/af_output/h2u_3cw5/h2u_3cw5_model.cif,../MODNAP/H2U/3CW5/H2U_3CW5.pdb
H2U,3CW6,0.9103,0.9239,76,9,6,170,15,13,,../MODNAP_AF3_models/H2U/3CW6/af_output/h2u_3cw6/h2u_3cw6_model.cif,../MODNAP/H2U/3CW6/H2U_3CW6.pdb
H2U,3TRA,0.9222,0.9135,77,7,6,153,12,17,,../MODNAP_AF3_models/H2U/3TRA/af_output/h2u_3tra/h2u_3tra_model.cif,../MODNAP/H2U/3TRA/H2U_3TRA.pdb
H2U,5L4O,0.9765,0.967,83,1,3,176,5,7,,../MODNAP_AF3_models/H2U/5L4O/af_output/h2u_5l4o/h2u_5l4o_model.cif,../MODNAP/H2U/5L4O/H2U_5L4O.pdb
IU,1M5K,0.9474,0.9503,126,8,6,287,15,15,,../MODNAP_AF3_models/IU/1M5K/af_output/iu_1m5k/iu_1m5k_model.cif,../MODNAP/IU/1M5K/IU_1M5K.pdb
IU,464D,1.0,0.9759,11,0,0,20,1,0,,../MODNAP_AF3_models/IU/464D/af_output/iu_464d/iu_464d_model.cif,../MODNAP/IU/464D/IU_464D.pdb
IU,5BJO,0.9334,0.9016,35,3,2,87,9,10,,../MODNAP_AF3_models/IU/5BJO/af_output/iu_5bjo/iu_5bjo_model.cif,../MODNAP/IU/5BJO/IU_5BJO.pdb
IU,5UZA,0.9592,0.966,82,5,2,213,8,7,,../MODNAP_AF3_models/IU/5UZA/af_output/iu_5uza/iu_5uza_model.cif,../MODNAP/IU/5UZA/IU_5UZA.pdb
KAG,4JUZ,0.9871,0.978,38,0,1,88,0,4,,../MODNAP_AF3_models/KAG/4JUZ/af_output/kag_4juz/kag_4juz_model.cif,../MODNAP/KAG/4JUZ/KAG_4JUZ.pdb
KAG,4JV0,1.0,0.9944,37,0,0,88,0,1,,../MODNAP_AF3_models/KAG/4JV0/af_output/kag_4jv0/kag_4jv0_model.cif,../MODNAP/KAG/4JV0/KAG_4JV0.pdb
M2G,3CJZ,0.9444,0.9456,17,1,1,43,1,4,,../MODNAP_AF3_models/M2G/3CJZ/af_output/m2g_3cjz/m2g_3cjz_model.cif,../MODNAP/M2G/3CJZ/M2G_3CJZ.pdb
M5M,1YY0,0.936,0.9021,29,1,3,55,4,8,,../MODNAP_AF3_models/M5M/1YY0/af_output/m5m_1yy0/m5m_1yy0_model.cif,../MODNAP/M5M/1YY0/M5M_1YY0.pdb
MA7,2FD8,0.0,0.0,0,0,0,0,0,0,,../MODNAP_AF3_models/MA7/2FD8/af_output/ma7_2fd8/ma7_2fd8_model.cif,../MODNAP/MA7/2FD8/MA7_2FD8.pdb
MA7,2FDF,0.0,0.0,0,0,0,0,0,0,,../MODNAP_AF3_models/MA7/2FDF/af_output/ma7_2fdf/ma7_2fdf_model.cif,../MODNAP/MA7/2FDF/MA7_2FDF.pdb
MA7,2FDG,0.0,0.0,0,0,0,0,0,0,,../MODNAP_AF3_models/MA7/2FDG/af_output/ma7_2fdg/ma7_2fdg_model.cif,../MODNAP/MA7/2FDG/MA7_2FDG.pdb
MA7,2FDH,0.0,0.0,0,0,0,0,0,0,,../MODNAP_AF3_models/MA7/2FDH/af_output/ma7_2fdh/ma7_2fdh_model.cif,../MODNAP/MA7/2FDH/MA7_2FDH.pdb
MA7,2FDI,0.0,0.0,0,0,0,0,0,0,,../MODNAP_AF3_models/MA7/2FDI/af_output/ma7_2fdi/ma7_2fdi_model.cif,../MODNAP/MA7/2FDI/MA7_2FDI.pdb
MA7,2FDK,0.0,0.0,0,0,0,0,0,0,,../MODNAP_AF3_models/MA7/2FDK/af_output/ma7_2fdk/ma7_2fdk_model.cif,../MODNAP/MA7/2FDK/MA7_2FDK.pdb
MA7,3I2O,0.0,0.0,0,0,0,0,0,0,,../MODNAP_AF3_models/MA7/3I2O/af_output/ma7_3i2o/ma7_3i2o_model.cif,../MODNAP/MA7/3I2O/MA7_3I2O.pdb
MA7,4ZHN,0.0,0.0,0,0,0,0,0,0,,../MODNAP_AF3_models/MA7/4ZHN/af_output/ma7_4zhn/ma7_4zhn_model.cif,../MODNAP/MA7/4ZHN/MA7_4ZHN.pdb
MA7,9KBR,0.4358,0.5888,14,10,29,102,81,62,,../MODNAP_AF3_models/MA7/9KBR/af_output/ma7_9kbr/ma7_9kbr_model.cif,../MODNAP/MA7/9KBR/MA7_9KBR.pdb
MCY,145D,1.0,0.9167,7,0,0,11,1,1,,../MODNAP_AF3_models/MCY/145D/af_output/mcy_145d/mcy_145d_model.cif,../MODNAP/MCY/145D/MCY_145D.pdb
MG1,3KHC,0.9129,0.939,5,0,1,23,2,1,,../MODNAP_AF3_models/MG1/3KHC/af_output/mg1_3khc/mg1_3khc_model.cif,../MODNAP/MG1/3KHC/MG1_3KHC.pdb
MG1,3RAQ,0.9789,0.9821,23,1,0,82,1,2,,../MODNAP_AF3_models/MG1/3RAQ/af_output/mg1_3raq/mg1_3raq_model.cif,../MODNAP/MG1/3RAQ/MG1_3RAQ.pdb
MG1,3RB0,0.9806,0.9484,25,0,1,82,2,7,,../MODNAP_AF3_models/MG1/3RB0/af_output/mg1_3rb0/mg1_3rb0_model.cif,../MODNAP/MG1/3RB0/MG1_3RB0.pdb
MG1,3RB3,1.0,0.9648,25,0,0,82,2,4,,../MODNAP_AF3_models/MG1/3RB3/af_output/mg1_3rb3/mg1_3rb3_model.cif,../MODNAP/MG1/3RB3/MG1_3RB3.pdb
MRG,1T03,0.9592,0.9617,47,2,2,113,5,4,,../MODNAP_AF3_models/MRG/1T03/af_output/mrg_1t03/mrg_1t03_model.cif,../MODNAP/MRG/1T03/MRG_1T03.pdb
O2G,2W9A,1.0,0.988,38,0,0,82,1,1,,../MODNAP_AF3_models/O2G/2W9A/af_output/o2g_2w9a/o2g_2w9a_model.cif,../MODNAP/O2G/2W9A/O2G_2W9A.pdb
O2G,2W9B,0.9737,0.9586,37,1,1,81,4,3,,../MODNAP_AF3_models/O2G/2W9B/af_output/o2g_2w9b/o2g_2w9b_model.cif,../MODNAP/O2G/2W9B/O2G_2W9B.pdb
O2G,2W9C,0.959,0.9166,35,1,2,71,4,9,,../MODNAP_AF3_models/O2G/2W9C/af_output/o2g_2w9c/o2g_2w9c_model.cif,../MODNAP/O2G/2W9C/O2G_2W9C.pdb
OMC,2OEU,0.9718,0.9514,69,2,2,176,8,10,,../MODNAP_AF3_models/OMC/2OEU/af_output/omc_2oeu/omc_2oeu_model.cif,../MODNAP/OMC/2OEU/OMC_2OEU.pdb
OMC,2Q2T,0.978,0.9367,44,0,2,125,5,12,,../MODNAP_AF3_models/OMC/2Q2T/af_output/omc_2q2t/omc_2q2t_model.cif,../MODNAP/OMC/2Q2T/OMC_2Q2T.pdb
OMC,2Q2U,0.5355,0.9012,20,11,25,123,12,15,,../MODNAP_AF3_models/OMC/2Q2U/af_output/omc_2q2u/omc_2q2u_model.cif,../MODNAP/OMC/2Q2U/OMC_2Q2U.pdb
